sample	unit	platform	fq1	fq2
B3G10	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3G03.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3G03.fastq.gz
B3G10p1	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1D01.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1D01.fastq.gz
B3G10p2	4	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1G03.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1G03.fastq.gz
B3G10p1	5	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2D01.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2D01.fastq.gz
B3G10p2	6	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2G03.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2G03.fastq.gz
B3G10p1	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3D01.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3D01.fastq.gz
B3G10p2	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3G03.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3G03.fastq.gz
B4G01	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1B10.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1B10.fastq.gz
B4G01	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2B10.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2B10.fastq.gz
B4G01	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3B10.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3B10.fastq.gz
B4G02	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1E06.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1E06.fastq.gz
B4G02	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2E06.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2E06.fastq.gz
B4G02	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3E06.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3E06.fastq.gz
B4G06	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1H02.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1H02.fastq.gz
B4G06	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2H02.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2H02.fastq.gz
B4G06	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3H02.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3H02.fastq.gz
B4G07	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4H02.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4H02.fastq.gz
B4G07	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4H05.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4H05.fastq.gz
B4G07	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4H08.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4H08.fastq.gz
B4G07	4	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4H11.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4H11.fastq.gz
B4G08	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1F10.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1F10.fastq.gz
B4G08	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2F10.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2F10.fastq.gz
B4G08	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3F10.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3F10.fastq.gz
B4G09	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1E01.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1E01.fastq.gz
B4G09	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2E01.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2E01.fastq.gz
B4G09	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3E01.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3E01.fastq.gz
B4G10	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1A07.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1A07.fastq.gz
B4G10	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1E07.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1E07.fastq.gz
B4G10	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2A07.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2A07.fastq.gz
B4G10	4	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2E07.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2E07.fastq.gz
B4G10	5	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3A07.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3A07.fastq.gz
B4G10	6	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3E07.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3E07.fastq.gz
B4G10p1	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1A07.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1A07.fastq.gz
B4G10p2	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1E07.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1E07.fastq.gz
B4G10p1	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2A07.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2A07.fastq.gz
B4G10p2	4	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2E07.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2E07.fastq.gz
B4G10p1	5	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3A07.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3A07.fastq.gz
B4G10p2	6	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3E07.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3E07.fastq.gz
F1G00	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1F03.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1F03.fastq.gz
F1G00	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2F03.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2F03.fastq.gz
F1G00	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3F03.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3F03.fastq.gz
F1G00	4	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4C03.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4C03.fastq.gz
F1G00	5	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4C06.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4C06.fastq.gz
F1G00	6	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4C09.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4C09.fastq.gz
F1G00	7	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4C12.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4C12.fastq.gz
F1G00	8	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4G03.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4G03.fastq.gz
F2G00	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1A12.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1A12.fastq.gz
F2G00	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2A12.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2A12.fastq.gz
F2G00	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3A12.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3A12.fastq.gz
F2G00	4	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4D03.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4D03.fastq.gz
F2G00	5	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4D06.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4D06.fastq.gz
F2G00	6	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4D09.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4D09.fastq.gz
F2G00	7	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4D12.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4D12.fastq.gz
F2G00	8	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4G06.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4G06.fastq.gz
F3G00	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1F01.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1F01.fastq.gz
F3G00	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2F01.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2F01.fastq.gz
F3G00	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3F01.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3F01.fastq.gz
F3G00	4	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4E03.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4E03.fastq.gz
F3G00	5	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4E06.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4E06.fastq.gz
F3G00	6	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4E09.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4E09.fastq.gz
F3G00	7	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4E12.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4E12.fastq.gz
F3G00	8	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4H03.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4H03.fastq.gz
F4G00	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1G11.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1G11.fastq.gz
F4G00	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2G11.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2G11.fastq.gz
F4G00	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3G11.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3G11.fastq.gz
F4G00	4	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4F03.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4F03.fastq.gz
F4G00	5	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4F06.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4F06.fastq.gz
F4G00	6	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4F09.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4F09.fastq.gz
F4G00	7	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4F12.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4F12.fastq.gz
F4G00	8	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4H06.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4H06.fastq.gz
M1G01	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1C06.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1C06.fastq.gz
M1G01	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2C06.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2C06.fastq.gz
M1G01	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3C06.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3C06.fastq.gz
M1G02	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1A06.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1A06.fastq.gz
M1G02	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2A06.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2A06.fastq.gz
M1G02	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3A06.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3A06.fastq.gz
M1G03	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1A11.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1A11.fastq.gz
M1G03	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2A11.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2A11.fastq.gz
M1G03	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3A11.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3A11.fastq.gz
M1G04	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1E02.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1E02.fastq.gz
M1G04	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2E02.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2E02.fastq.gz
M1G04	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3E02.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3E02.fastq.gz
M1G05	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4G02.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4G02.fastq.gz
M1G05	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4G05.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4G05.fastq.gz
M1G05	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4G08.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4G08.fastq.gz
M1G05	4	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4G11.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4G11.fastq.gz
M1G06	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1A03.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1A03.fastq.gz
M1G06	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2A03.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2A03.fastq.gz
M1G06	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3A03.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3A03.fastq.gz
M1G07	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1G12.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1G12.fastq.gz
M1G07	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2G12.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2G12.fastq.gz
M1G07	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3G12.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3G12.fastq.gz
M1G08	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1F11.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1F11.fastq.gz
M1G08	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2F11.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2F11.fastq.gz
M1G08	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3F11.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3F11.fastq.gz
M1G09	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1E12.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1E12.fastq.gz
M1G09	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2E12.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2E12.fastq.gz
M1G09	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3E12.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3E12.fastq.gz
M1G10	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1C02.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1C02.fastq.gz
M1G10	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1E05.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1E05.fastq.gz
M1G10	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2C02.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2C02.fastq.gz
M1G10	4	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2E05.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2E05.fastq.gz
M1G10	5	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3C02.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3C02.fastq.gz
M1G10	6	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3E05.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3E05.fastq.gz
M1G10p1	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1C02.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1C02.fastq.gz
M1G10p2	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1E05.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1E05.fastq.gz
M1G10p1	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2C02.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2C02.fastq.gz
M1G10p2	4	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2E05.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2E05.fastq.gz
M1G10p1	5	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3C02.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3C02.fastq.gz
M1G10p2	6	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3E05.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3E05.fastq.gz
M2G01	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1E09.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1E09.fastq.gz
M2G01	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2E09.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2E09.fastq.gz
M2G01	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3E09.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3E09.fastq.gz
M2G02	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1G08.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1G08.fastq.gz
M2G02	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2G08.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2G08.fastq.gz
M2G02	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3G08.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3G08.fastq.gz
M2G03	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4C01.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4C01.fastq.gz
M2G03	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4C04.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4C04.fastq.gz
M2G03	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4C07.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4C07.fastq.gz
M2G03	4	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4C10.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4C10.fastq.gz
M2G04	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1H08.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1H08.fastq.gz
M2G04	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2H08.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2H08.fastq.gz
M2G04	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3H08.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3H08.fastq.gz
M2G05	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1G07.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1G07.fastq.gz
M2G05	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2G07.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2G07.fastq.gz
M2G05	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3G07.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3G07.fastq.gz
M2G06	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1H07.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1H07.fastq.gz
